pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
445276,Kenley Jansen,reliever,500,8,18.41225025450899,0.543003914979554,-1,33.908135368052136,233.52879439790402,evaluated
642100,Gabe Speier,reliever,500,6,20.092962981523392,1.0011738921666578,-1,20.06940366577065,174.7579054314955,evaluated
594027,Tyron Guerrero,reliever,241,26,11.790821186221667,0.7325975737433502,-1,16.094540316280554,157.8772940001014,evaluated
662253,Andrés Muñoz,reliever,500,14,13.304329787350106,0.9758970729662824,-1,13.632923139026339,147.42319799516468,evaluated
687911,Bryan King,reliever,500,11,9.131157065902906,0.9355711499251904,-1,9.759981447304192,130.97543160772537,evaluated
681982,Grant Anderson,reliever,500,16,13.312969481971985,1.3765165335200902,-1,9.671492610355692,130.59963361388105,evaluated
621053,Tyler Ferguson,reliever,500,9,14.511891667729602,1.5854076446465264,-1,9.15341345598538,128.39943397764642,evaluated
666808,Camilo Doval,reliever,500,19,8.139091814493156,0.9732846981305447,-1,8.362498485927574,125.04054409617886,evaluated
801434,Paul Gervase,reliever,228,32,9.880118161525171,1.3994470805893378,-1,7.060015557976253,119.50910659265028,evaluated
699134,Bradgley Rodriguez,reliever,500,18,12.98079923852367,1.875135324495701,-1,6.922593302440573,118.92549616538335,evaluated
664126,Pete Fairbanks,reliever,500,29,8.140472749793027,1.1805992021173928,-1,6.895204346397296,118.80917963225338,evaluated
663567,Peter Lambert,starter,500,77,12.065117529064946,1.7987883502589106,-1,6.707358054286009,118.01142635442923,evaluated
805427,Drew Sommers,reliever,252,4,7.693974805511417,1.2699038617253429,-1,6.058706518978587,115.25670661713148,evaluated
605447,Jordan Romano,reliever,500,21,4.816440497149528,0.8447505986811047,-1,5.701612410419546,113.74018482480407,evaluated
669461,Matthew Liberatore,starter,500,77,9.397677497929275,1.720865961177526,-1,5.461016552096123,112.71841254252386,evaluated
518886,Craig Kimbrel,reliever,500,12,7.659640841838999,1.5291915225625348,-1,5.008948015225323,110.79854948301673,evaluated
641755,Tyler Kinley,reliever,500,7,4.722647985565766,0.9446516130665745,-1,4.999354174852752,110.75780597129702,evaluated
657097,Jacob Webb,reliever,500,26,7.696130350651316,1.6284889622637553,-1,4.7259333830257955,109.59663142558917,evaluated
696270,Ryan Johnson,starter,500,87,7.027846654379097,1.527549754937795,-1,4.600731748122525,109.06492002734738,evaluated
663687,Hogan Harris,reliever,500,16,5.137921020178622,1.1758624091989438,-1,4.369491685408015,108.08288031859725,evaluated
527048,Martín Pérez,starter,500,76,6.114153665186608,1.4497111528124034,-1,4.2174978466057205,107.43738669851679,evaluated
681916,Dylan Smith,reliever,372,20,4.318634385913357,1.3355618331704837,-1,3.233571279632461,103.25880731257844,evaluated
695611,Gage Jump,starter,500,84,4.8115433385544115,1.4995423890862125,-1,3.208674441998574,103.1530744093273,evaluated
673513,Yuki Matsui,reliever,500,13,3.8968105309563166,1.2669350541497848,-1,3.0757776558415535,102.5886829295836,evaluated
676879,Aaron Ashby,reliever,500,15,4.03651922265307,1.3195649080067133,-1,3.0589773933519413,102.51733489114878,evaluated
596133,Luke Weaver,reliever,500,15,3.573065983896432,1.1843997547375944,-1,3.0167736607544726,102.33810236205473,evaluated
681676,Ryan Fernandez,reliever,500,15,3.424538361918007,1.137849742710023,-1,3.00965780750784,102.30788246690422,evaluated
489446,Kirby Yates,reliever,500,13,2.0910958058978606,0.7351663174640806,-1,2.8443846735402554,101.60599379570915,evaluated
682120,Tim Herrin,reliever,500,7,4.1038808651744985,1.444860098724784,-1,2.8403309557766416,101.58877830214284,evaluated
519141,Drew Pomeranz,reliever,500,12,1.4657145341682563,0.5397832039381899,-1,2.7153763278934737,101.0581159033661,evaluated
686580,Justin Slaten,reliever,500,17,4.413622939746415,1.6444189817283013,-1,2.6840014550961047,100.92487181675624,evaluated
676664,JP Sears,starter,500,75,5.229726476939153,1.9496880776252654,-1,2.6823400814498486,100.917816227545,evaluated
682254,Mason Montgomery,reliever,500,16,3.8970730266126385,1.4561233093711974,-1,2.6763344845399972,100.89231141418789,evaluated
622088,Tejay Antone,reliever,408,17,3.766777498661426,1.4151771721943498,-1,2.6617002963810705,100.83016234836995,evaluated
592155,Cam Booser,reliever,500,15,3.4965816572546764,1.3302794813291767,-1,2.62845643064493,100.68898094648824,evaluated
623352,Josh Hader,reliever,500,20,2.3470935085756826,0.9309221916368473,-1,2.5212563731548507,100.23371937978678,evaluated
676571,PJ Poulin,reliever,500,14,3.5215808171989154,1.3975803935679318,-1,2.519769763089298,100.22740598366214,evaluated
595345,Steven Okert,reliever,500,24,2.1528357369942155,0.8778366746092651,-1,2.452433122542376,99.94143799829382,evaluated
669438,Mason Englert,starter,500,100,5.00603739715503,2.049536496916707,-1,2.4425217139026505,99.89934582473359,evaluated
686751,Seth Johnson,reliever,473,14,4.075769461372855,1.770618089842497,-1,2.301890783085476,99.30210866470279,evaluated
643511,Tyler Rogers,reliever,500,5,1.4966251086233966,0.6619558043080257,-1,2.260913944531223,99.12808655916045,evaluated
676755,Isaac Mattson,reliever,500,11,3.118397526435949,1.413863831328558,-1,2.205585472474885,98.89311535241555,evaluated
623474,Jimmy Herget,reliever,500,20,3.287702266979118,1.4982051393082167,-1,2.1944273055271895,98.84572839493565,evaluated
657514,Brennan Bernardino,reliever,500,19,2.365178635354003,1.1694167307650951,-1,2.022528473495138,98.11570143956477,evaluated
702193,Andrew Morris,reliever,500,17,3.0917023302802433,1.6140321661215065,-0.9155146936814491,1.915514693681449,97.66123096448004,evaluated
623454,Drew Anderson,reliever,500,11,2.4716103984421904,1.296531086446212,-0.9063255978048836,1.9063255978048836,97.62220633815723,evaluated
656529,Sam Hentges,reliever,405,8,3.022857434794656,1.5940454974862237,-0.8963432596884082,1.8963432596884082,97.57981293840861,evaluated
669062,Erik Miller,reliever,500,12,2.367479846712171,1.2761903338391862,-0.8551150121863398,1.8551150121863398,97.4047231391155,evaluated
621112,Paul Blackburn,reliever,500,22,3.3231611147852833,1.8767673887893717,-0.7706835352296499,1.77068353522965,97.04615610680044,evaluated
671922,Cade Smith,reliever,500,15,2.053712430581472,1.1634095245111233,-0.7652532382734816,1.7652532382734816,97.0230945006987,evaluated
695243,Mason Miller,reliever,500,16,1.903146047059962,1.0825964657573988,-0.7579459265355128,1.7579459265355128,96.99206151183569,evaluated
686753,Drey Jameson,reliever,253,11,3.012914388792977,1.7200720570605241,-0.7516210303083608,1.7516210303083608,96.96520068514384,evaluated
682842,Abner Uribe,reliever,500,22,1.4214480661625561,0.8153058511922752,-0.7434537776024537,1.7434537776024537,96.93051566398252,evaluated
656464,Kevin Ginkel,reliever,500,11,1.7595784545915107,1.0277560061623976,-0.7120585470103071,1.7120585470103071,96.79718512106133,evaluated
664199,Taylor Clarke,reliever,500,11,2.6889293815437734,1.6053782828783003,-0.6749506394983509,1.6749506394983509,96.63959374931724,evaluated
683769,Hunter Gaddis,reliever,500,11,2.6876306699539256,1.6204112019935042,-0.6586102753717569,1.6586102753717569,96.57019882596626,evaluated
665660,Elvis Alvarado,reliever,500,28,2.698346967996913,1.6345972759560579,-0.6507717268883126,1.6507717268883126,96.53690975927366,evaluated
686930,Mason Barnett,reliever,500,31,2.1979431551173167,1.3404996733536059,-0.6396446778823861,1.639644677882386,96.48965495473522,evaluated
689254,Mason Fluharty,reliever,500,31,1.723838615592944,1.0544136643414086,-0.6348788657529976,1.6348788657529976,96.46941530983736,evaluated
656794,Sean Newcomb,reliever,500,21,2.47436760551393,1.5183398006619169,-0.6296533914445468,1.6296533914445468,96.44722355289129,evaluated
664875,Justin Lawrence,reliever,500,25,1.8070018388375753,1.120552787685934,-0.6125985841052921,1.612598584105292,96.3747945030302,evaluated
679775,Kyle Backhus,reliever,500,12,2.213924108666681,1.3787720520167728,-0.6057216313808402,1.6057216313808402,96.34558918033943,evaluated
687377,Orlando Ribalta,reliever,500,13,2.3033119249260268,1.4570690633827452,-0.5807843175110974,1.5807843175110974,96.23968438096266,evaluated
623211,Huascar Brazobán,reliever,500,19,1.1880240905141084,0.7753170895985401,-0.5323073700455492,1.5323073700455492,96.03381050767567,evaluated
669199,Lake Bachar,reliever,500,26,2.7892963581294503,1.857533998651265,-0.5016125466100367,1.5016125466100367,95.90345448237065,evaluated
820862,José Fermin,reliever,500,27,1.971895516487416,1.3352825018662737,-0.4767627926909641,1.476762792690964,95.79792153615567,evaluated
669020,Ryan Rolison,reliever,500,19,1.9614437485678484,1.3282954863597403,-0.4766622101105549,1.4766622101105549,95.79749437795994,evaluated
686218,Emmet Sheehan,starter,500,95,2.067622604975641,1.4097032239472709,-0.46670772248512593,1.466707722485126,95.7552192548101,evaluated
657746,Joe Ryan,starter,500,105,2.301830253980217,1.5886074535173274,-0.4489610059953748,1.4489610059953748,95.67985177701114,evaluated
690997,Nolan McLean,starter,500,95,2.4786335058596896,1.7267587184725728,-0.4354255052218283,1.4354255052218283,95.62236866149298,evaluated
669711,Greg Weissert,reliever,500,17,2.223025991296078,1.559259440435591,-0.4256934629653797,1.4256934629653797,95.58103822838865,evaluated
663554,Casey Mize,starter,500,93,2.3003888559523595,1.6167500024170975,-0.42284759703924424,1.4228475970392442,95.5689522891598,evaluated
656234,Jake Bird,reliever,500,22,1.8726356332563232,1.3821878386923996,-0.3548344015440805,1.3548344015440805,95.28011108270458,evaluated
668390,Cole Winn,reliever,500,24,2.1671251234448863,1.6018137691518455,-0.352919524841125,1.352919524841125,95.27197890639573,evaluated
669165,Kyle Hurt,reliever,435,22,1.407302018958588,1.0511118506740076,-0.3388699005307376,1.3388699005307376,95.21231239011885,evaluated
695239,Robby Ahlstrom,reliever,190,19,2.3375686755651435,1.7622817898191125,-0.32644432296215276,1.3264443229621528,95.15954294163635,evaluated
642397,Gregory Soto,reliever,500,26,1.7794699981399438,1.3501201706811325,-0.31800860159152,1.31800860159152,95.12371777682422,evaluated
670167,John Schreiber,reliever,500,13,1.719432414272021,1.3493701444912378,-0.27424815295606697,1.274248152956067,94.93787412270883,evaluated
548384,Brooks Raley,reliever,500,7,1.7315707437138883,1.3600034581411498,-0.2732105446853761,1.273210544685376,94.93346756567895,evaluated
676477,Garrett Whitlock,reliever,500,9,1.5752759036982131,1.2409215719932543,-0.26944034115540094,1.269440341155401,94.91745611189779,evaluated
672782,Yoendrys Gómez,reliever,500,13,2.01189773115945,1.5849406304112965,-0.2693836554857938,1.2693836554857938,94.91721537688926,evaluated
656730,Trevor Megill,reliever,500,15,1.0230052500740106,0.8076479045646081,-0.26664756299404835,1.2666475629940483,94.90559562794886,evaluated
676106,Emerson Hancock,starter,500,91,1.6993484947414765,1.418630620599045,-0.1978794691629402,1.1978794691629402,94.61354848851964,evaluated
656271,Brock Burke,reliever,500,10,1.4240893836390833,1.1915885746783506,-0.19511836039842234,1.1951183603984223,94.60182249945397,evaluated
665871,Javier Assad,starter,500,79,2.0166151947796815,1.6980514709386756,-0.18760545795758787,1.1876054579575879,94.56991639962743,evaluated
815083,Mitch Farris,reliever,500,9,1.6572708895839061,1.3977116432920265,-0.18570300071375279,1.1857030007137528,94.56183696678299,evaluated
656638,Alex Lange,reliever,500,10,2.148774626869265,1.8538444837842118,-0.15909109187142745,1.1590910918714274,94.4488204293283,evaluated
593958,Eduardo Rodriguez,starter,500,101,1.8879947686667005,1.6641734797702308,-0.13449396449183437,1.1344939644918344,94.34436034778192,evaluated
680767,Victor Vodnik,reliever,500,25,1.464465670377212,1.2974973844389843,-0.1286848728488359,1.128684872848836,94.31969006098895,evaluated
691587,Eury Pérez,starter,500,91,1.8887575293204093,1.6803173298173948,-0.12404811627198198,1.124048116271982,94.29999849446355,evaluated
547973,Aroldis Chapman,reliever,500,12,2.254397319385955,2.008064938297965,-0.12267152141841642,1.1226715214184164,94.2941523154183,evaluated
665622,Luis Medina,reliever,500,20,1.8152383674922385,1.6171293958029345,-0.12250656762747125,1.1225065676274713,94.29345178294605,evaluated
680694,Kyle Bradish,starter,500,105,1.6230386360437445,1.4655387278288317,-0.10746894996643741,1.1074689499664374,94.22958941630083,evaluated
682608,Peyton Gray,reliever,491,18,1.5956650231121916,1.4512130365328118,-0.09953878785743231,1.0995387878574323,94.19591128113494,evaluated
695418,Brad Lord,reliever,500,49,1.7030991525183081,1.5728859311927597,-0.0827861822292506,1.0827861822292506,94.12476563379866,evaluated
