pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
571510,Matthew Boyd,starter,500,62,13.553188368428014,1.1351062855212708,-1,11.940017019819454,140.23369539457173,evaluated
676979,Garrett Crochet,reliever,500,79,13.014886403107024,1.5176622942772446,-1,8.575614253700026,125.94561281159307,evaluated
676760,Ron Marinaccio,reliever,500,43,10.999581851950722,1.30918345983578,-1,8.401864360042003,125.20772469237926,evaluated
668941,JoJo Romero,reliever,500,8,9.97780419554854,1.2387481635312723,-1,8.05474792156707,123.73357647541064,evaluated
681217,Chase Silseth,reliever,379,1,20.72326583694641,2.62880082944807,-1,7.883163153633578,123.00488330023448,evaluated
678606,Jose A. Ferrer,reliever,500,10,3.1262363541702953,0.6100139286844916,-1,5.124860609186569,111.29081180416439,evaluated
656271,Brock Burke,reliever,500,3,6.351238389324324,1.4121653962984806,-1,4.4975173630312515,108.62658497638782,evaluated
670990,Yohan Ramírez,reliever,500,37,6.089710997385332,1.5026223328429176,-1,4.052722273775724,106.73761109020931,evaluated
694361,Will Klein,reliever,451,9,4.762718030130488,1.2135375587300654,-1,3.9246564689061167,106.19373601839587,evaluated
683175,Connor Phillips,reliever,377,16,4.092752884340326,1.1223164241670542,-1,3.646701408096946,105.01330515465031,evaluated
695418,Brad Lord,reliever,500,41,6.811885001655604,1.8729670959140963,-1,3.6369485702743125,104.9718864060892,evaluated
594580,Sam Moll,reliever,500,6,3.746473106080868,1.1256215646582248,-1,3.328359391567288,103.66135732378639,evaluated
676755,Isaac Mattson,reliever,500,35,2.9203667108145144,0.9051903559445216,-1,3.2262459400235826,103.2276977622196,evaluated
572955,Pierce Johnson,reliever,500,8,3.114899697494683,0.9862497443338364,-1,3.158327508210049,102.93925900202399,evaluated
676879,Aaron Ashby,reliever,500,11,3.6213756762385705,1.2220073689281274,-1,2.963464679771143,102.11170761218274,evaluated
519141,Drew Pomeranz,reliever,500,11,1.8710528197017287,0.6342659090969592,-1,2.9499501594932855,102.05431359748749,evaluated
688297,Chris Roycroft,reliever,500,12,3.419685084313297,1.163448360082699,-1,2.9392667535929333,102.00894287454406,evaluated
676684,Will Vest,reliever,500,6,4.069948324351822,1.444183275164877,-1,2.8181660834475255,101.4946476203265,evaluated
661395,Jhoan Duran,reliever,500,9,4.856053012703648,1.8066653592588384,-1,2.687854166139424,100.94123366680275,evaluated
669302,Logan Gilbert,reliever,500,85,3.9657698542912914,1.7529320211815502,-1,2.2623637462097332,99.13424363592905,evaluated
