pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
689254,Mason Fluharty,reliever,500,5,12.636239358475516,0.7220757230522203,-1,17.499881182906996,163.84555278344368,evaluated
664991,Grant Wolfram,reliever,500,19,16.33596812833072,1.3681251019407308,-1,11.940405234256435,140.23534407944123,evaluated
657649,Jared Koenig,reliever,500,12,8.051631055266979,1.2541425476409143,-1,6.420028624666611,116.79118403972643,evaluated
455119,Chris Martin,reliever,500,3,12.446364694708677,2.2182953570764057,-1,5.610778859994694,113.35442920634927,evaluated
607455,Anthony Banda,reliever,500,3,6.276474478466033,1.2116164230649478,-1,5.180248764364585,111.52603647561926,evaluated
647315,Zach Pop,reliever,500,25,5.304073907275213,1.0490044336439766,-1,5.056293126283746,110.99961662738937,evaluated
572955,Pierce Johnson,reliever,500,12,2.923706371854683,0.659420009436014,-1,4.433754405413416,108.35579385311532,evaluated
656848,Michael Petersen,reliever,500,10,6.880065538169153,1.556380775818965,-1,4.420554176113409,108.29973458213502,evaluated
664076,Garrett Cleavinger,reliever,500,22,6.503320421718918,1.523936935135161,-1,4.267447209777172,107.64951368674421,evaluated
676106,Emerson Hancock,starter,500,96,7.601315228495435,1.8983479596013264,-1,4.0041738344385465,106.5314336023325,evaluated
687911,Bryan King,reliever,500,17,4.075140523132359,1.0655863557197076,-1,3.8243174767191612,105.76761230303771,evaluated
673929,Jordan Leasure,reliever,500,25,4.054718002959561,1.1404616391679987,-1,3.5553304589162686,104.6252672892896,evaluated
681402,Gus Varland,reliever,453,9,3.896579651659817,1.1027062248334312,-1,3.533651632599075,104.53320076745655,evaluated
650556,Bryan Abreu,reliever,500,13,3.324595377276616,1.0297009356823843,-1,3.228699967212715,103.2381196247541,evaluated
664208,Phil Maton,reliever,500,22,3.843965529838167,1.2010291678732312,-1,3.20055968053217,103.11861231009806,evaluated
676755,Isaac Mattson,reliever,500,12,3.1979824438068576,1.0334960035180487,-1,3.0943346011216666,102.66749131998208,evaluated
681982,Grant Anderson,reliever,500,30,4.663077688336518,1.512265413237836,-1,3.083504818345766,102.62149895776669,evaluated
666974,Yennier Cano,reliever,500,9,3.1156433358172007,1.0664877499332768,-1,2.9214056476618,101.93308960301032,evaluated
670059,Colin Holderman,reliever,500,35,4.368305466730544,1.5004231934310404,-1,2.9113822592554532,101.89052186922012,evaluated
681217,Chase Silseth,reliever,390,14,4.530775954035033,1.60007180504966,-1,2.831607893930995,101.55173284810799,evaluated
667297,Tommy Nance,reliever,500,9,2.8478594793569814,1.0733968936384417,-1,2.6531281171345014,100.79375766869708,evaluated
806960,Luis Morales,starter,500,70,5.1113942447773555,1.932055485736918,-1,2.6455732159409413,100.76167320685832,evaluated
663574,Tony Santillan,reliever,500,26,2.5629024011557355,0.9944221956670517,-1,2.577277953290813,100.47163410613057,evaluated
670329,Rico Garcia,reliever,500,8,2.873159991369635,1.1168086103368808,-1,2.5726520773357557,100.4519887478726,evaluated
664854,Ryan Helsley,reliever,500,20,2.7225714055321966,1.1052305157437232,-1,2.463351641806727,99.98780721023952,evaluated
666200,Jesús Luzardo,starter,500,98,3.5347013083627297,1.4530282416174227,-1,2.4326446018888905,99.85739930348022,evaluated
519141,Drew Pomeranz,reliever,500,16,1.8190757154454118,0.7634143964945207,-1,2.3828155767016215,99.64578337150124,evaluated
669387,Carmen Mlodzinski,starter,500,84,3.863373710262156,1.6299202356096034,-1,2.3702839107443947,99.59256338253253,evaluated
680767,Victor Vodnik,reliever,500,10,3.589339774893787,1.573406899995729,-1,2.2812533584945704,99.21446481010122,evaluated
800311,Didier Fuentes,starter,293,47,3.9049275106146015,1.787750573760599,-1,2.1842686378785174,98.8025861517539,evaluated
690925,Clayton Beeter,reliever,500,6,1.5789196847336708,0.7313374357788461,-1,2.158948260391159,98.69505454221691,evaluated
622608,Antonio Senzatela,reliever,500,42,3.9916933434628397,1.9337065988590445,-1,2.0642704254192856,98.292972859703,evaluated
667463,John King,reliever,500,14,4.787730059270231,2.3247771655381237,-1,2.059436117251263,98.27244232304078,evaluated
813349,Connelly Early,starter,323,96,3.7552253736593775,1.8436395900923521,-1,2.036854379695366,98.17654128101483,evaluated
