pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
695243,Mason Miller,reliever,500,33,16.633876114040227,0.8556591487473119,-1,19.439839027482243,172.0842447052076,evaluated
489446,Kirby Yates,reliever,500,11,12.820517359853804,0.7595915416110072,-1,16.878172883103655,161.20525667515125,evaluated
682254,Mason Montgomery,reliever,500,15,14.377069334096207,0.936214992718069,-1,15.356589507668467,154.7433344748609,evaluated
572955,Pierce Johnson,reliever,500,24,9.599293832418065,0.7385914082305011,-1,12.996758052487795,144.72150621664005,evaluated
680755,Braydon Fisher,reliever,500,9,16.45640062436211,1.351958380640819,-1,12.172268658567647,141.22003110558822,evaluated
669020,Ryan Rolison,reliever,500,9,11.883362000570708,1.5335630284189556,-1,7.748857908254346,122.43451031854804,evaluated
676083,Janson Junk,starter,500,99,10.751989256726983,1.6211305663529936,-1,6.632401781748768,117.69309900584021,evaluated
669270,Joel Kuhnel,reliever,317,14,9.940939406111216,1.648103790194602,-1,6.031743549923774,115.14219918287984,evaluated
694361,Will Klein,reliever,500,32,8.158878757244192,1.3545977076949731,-1,6.0231009626670655,115.10549549160423,evaluated
445276,Kenley Jansen,reliever,500,15,3.5913950179890164,0.6841870341684766,-1,5.249142176968906,111.81861582391446,evaluated
676106,Emerson Hancock,starter,500,90,6.570416469407538,1.4640554314604515,-1,4.487819469276034,108.5853995665282,evaluated
681810,Austin Warren,reliever,489,33,6.88887509750502,1.567926008624477,-1,4.393622568675003,108.1853603356722,evaluated
668941,JoJo Romero,reliever,500,20,7.2506431916653105,1.6995760969209182,-1,4.266148014673265,107.64399621210563,evaluated
641835,Tim Mayza,reliever,500,17,3.429468954262385,0.8152215898230074,-1,4.206793584805521,107.39192740388916,evaluated
663542,Bryan Hudson,reliever,500,23,3.444501446310246,0.8344226687892606,-1,4.128005596142522,107.05732736732392,evaluated
681402,Gus Varland,reliever,500,9,3.636075844408871,0.9482088507734895,-1,3.8346782372288426,105.81161280240583,evaluated
669711,Greg Weissert,reliever,500,12,5.855388317868762,1.643721684428509,-1,3.562274789788741,104.65475875624135,evaluated
800311,Didier Fuentes,reliever,500,10,3.3702994343218484,1.0762267561589467,-1,3.131588594164344,102.82570309370304,evaluated
700669,Gordon Graceffo,reliever,500,13,4.829107106909185,1.5549606591369212,-1,3.105613687737653,102.71539180403015,evaluated
660761,José Suarez,reliever,500,21,3.981249416737756,1.2971453389375802,-1,3.069239272754568,102.56091545820746,evaluated
641816,Tyler Mahle,starter,500,89,4.477162421066692,1.47619717488114,-1,3.0329027160122988,102.40659989030253,evaluated
628452,Raisel Iglesias,reliever,500,20,4.123736438507734,1.4267690053005306,-1,2.8902621399734723,101.80082808716104,evaluated
