pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
695243,Mason Miller,reliever,500,15,15.869578408973222,0.8902254562144017,-1,17.826471146373503,165.23252833101276,evaluated
685801,Hunter Bigge,reliever,500,25,10.472281385334378,1.010999893176616,-1,10.358340743667052,133.51656821800898,evaluated
669270,Joel Kuhnel,reliever,253,12,11.028423837129823,1.2237723860127672,-1,9.011826025150047,127.79813471441332,evaluated
656686,Corbin Martin,reliever,406,26,12.795204753267972,1.456248081574816,-1,8.786418272517812,126.84086389746898,evaluated
657044,Ryan Thompson,reliever,500,4,7.147551776074222,0.8733344451675187,-1,8.184209171668723,124.28337778082378,evaluated
623474,Jimmy Herget,reliever,500,28,8.427945706951903,1.3424509626842616,-1,6.27802872598045,116.18813309123887,evaluated
688883,Peyton Pallette,reliever,244,36,8.512619841057278,1.4086272273705278,-1,6.043202683897933,115.1908642993757,evaluated
681402,Gus Varland,reliever,500,9,4.762795927332146,0.8637645329264995,-1,5.513998023506978,112.94341641141533,evaluated
571510,Matthew Boyd,starter,500,93,7.179749881186442,1.408356692205563,-1,5.097962697179054,111.17658065682873,evaluated
694361,Will Klein,reliever,500,25,6.0775828905886415,1.262723911502804,-1,4.813073416306448,109.9667012651267,evaluated
670059,Colin Holderman,reliever,500,27,6.104114471176527,1.2861354737552535,-1,4.746089813815458,109.68223257614136,evaluated
679358,Eric Orze,reliever,500,24,7.806501453199691,1.754431400654165,-1,4.449590591167557,108.42304761123641,evaluated
800311,Didier Fuentes,reliever,460,8,3.9723887425222095,0.9737542091713112,-1,4.079457326200223,106.85115059884016,evaluated
680736,Justin Wrobleski,starter,500,82,4.534264411634825,1.229738416502138,-1,3.687177980933591,105.18520271138458,evaluated
641816,Tyler Mahle,starter,500,91,5.145504126179686,1.4050134207193996,-1,3.662245534669034,105.07931858395159,evaluated
663542,Bryan Hudson,reliever,500,26,3.500599544487948,1.0277318622345857,-1,3.406140913911761,103.99168305823153,evaluated
643410,Mark Leiter Jr.,reliever,500,9,4.64865924347298,1.4514542889511897,-1,3.202759658956995,103.12795526800167,evaluated
680767,Victor Vodnik,reliever,500,16,3.876264257850422,1.2577193619535616,-1,3.081978679114542,102.61501768757265,evaluated
666974,Yennier Cano,reliever,500,8,3.8846900673025218,1.349907360024643,-1,2.8777456752525636,101.74767265542135,evaluated
642048,Tayler Saucedo,reliever,500,11,4.994015930903176,1.9842929609114002,-1,2.516773495285388,100.2146813116181,evaluated
668873,Caleb Kilian,reliever,366,15,2.9221990682665,1.2594431535752004,-1,2.3202310163592608,99.3799967137336,evaluated
677865,Justin Bruihl,reliever,500,16,3.200892310029878,1.3853401793823645,-1,2.3105460721257307,99.33886629842966,evaluated
667297,Tommy Nance,reliever,500,14,2.5087793760180808,1.0938932096312526,-1,2.2934408532106905,99.266223158637,evaluated
663158,Robert Suarez,reliever,500,16,2.7842257858693134,1.24518860398356,-1,2.2359872046388185,99.02222666578095,evaluated
701656,Logan Henderson,starter,445,76,3.082537785657509,1.4049137325178978,-1,2.194111790859187,98.84438845440357,evaluated
664208,Phil Maton,reliever,500,24,2.449352386899974,1.1164535597288885,-1,2.193868581058362,98.8433555811239,evaluated
666200,Jesús Luzardo,starter,500,101,3.392281043433343,1.5475483004558066,-1,2.1920356491840667,98.83557141144819,evaluated
663574,Tony Santillan,reliever,500,20,1.9967371359049024,0.9186436839829666,-1,2.1735708531164577,98.75715436407542,evaluated
702193,Andrew Morris,starter,210,57,4.081935493662629,1.8848984713899701,-1,2.1655996625921765,98.72330198776586,evaluated
663558,Jovani Morán,reliever,358,11,3.2677124292112394,1.5132005306606353,-1,2.1594708454038254,98.69727387751551,evaluated
572143,Burch Smith,reliever,500,18,3.6674310399133883,1.7193732012345022,-1,2.1330046538355893,98.58487617811045,evaluated
689147,Orion Kerkering,reliever,500,8,2.3812464460505343,1.1435227581225473,-1,2.0823778356279505,98.36987214626602,evaluated
641755,Tyler Kinley,reliever,500,11,2.61164566334334,1.2555031091886961,-1,2.0801586584926746,98.36044765449756,evaluated
548384,Brooks Raley,reliever,500,15,2.5649561396529124,1.2372594798942942,-1,2.0730947560588104,98.33044838617288,evaluated
677952,Braxton Ashcraft,starter,500,81,2.9302632063179845,1.4464317973328695,-1,2.025856463969617,98.1298348849458,evaluated
695505,Chase Burns,starter,500,93,2.262984335711436,1.119526877142839,-1,2.021375620285983,98.11080545564027,evaluated
675989,Cody Bolton,starter,392,61,4.766019289047916,2.360676688165213,-1,2.0189208089957487,98.1003802631533,evaluated
605280,Clay Holmes,starter,500,98,2.7358497185298143,1.385614166486622,-0.9744671963529818,1.9744671963529818,97.91159285192305,evaluated
676775,Keaton Winn,reliever,500,8,2.525428756474166,1.3353972188809198,-0.8911442384090842,1.8911442384090842,97.55773352326317,evaluated
592094,Jason Adam,reliever,500,17,2.395730762507657,1.3145904108971151,-0.8224161249379112,1.8224161249379112,97.26585617405355,evaluated
518585,Fernando Cruz,reliever,500,16,2.2715855872588815,1.2487440322985792,-0.8190962507164457,1.8190962507164457,97.25175719710612,evaluated
640448,Kyle Finnegan,reliever,500,10,2.1471664344027737,1.1963569804432357,-0.7947539651645403,1.7947539651645403,97.14837938820446,evaluated
625643,Reynaldo López,reliever,500,11,1.762273487339486,1.0027843129180114,-0.7573803904165892,1.7573803904165892,96.98965977003111,evaluated
663992,Richard Lovelady,reliever,500,12,2.2584323572120084,1.3084226960437688,-0.726072441299551,1.726072441299551,96.85669989763038,evaluated
660853,Enyel De Los Santos,reliever,500,20,2.061771952043853,1.2234476139905537,-0.6852147394516657,1.6852147394516657,96.68318374670096,evaluated
573124,Taylor Rogers,reliever,500,31,1.7978274951979856,1.0778517657454996,-0.6679728626269055,1.6679728626269055,96.60996024253595,evaluated
667463,John King,reliever,500,15,3.2477520840251417,1.9870273616959564,-0.6344777865832398,1.6344777865832398,96.46771199049714,evaluated
571927,Steven Matz,starter,500,88,1.9873026711010173,1.2236604749135187,-0.6240637920755499,1.6240637920755499,96.42348541481988,evaluated
669711,Greg Weissert,reliever,500,21,2.504358865686528,1.5774859757194184,-0.5875633154484343,1.5875633154484343,96.26847370527719,evaluated
676428,Brant Hurter,reliever,500,37,2.222969132968507,1.4044329100143909,-0.58282329979417,1.58282329979417,96.24834361389968,evaluated
670329,Rico Garcia,reliever,500,17,2.339839110732648,1.5168656068129867,-0.542548726942772,1.542548726942772,96.07730391892323,evaluated
669724,Brenan Hanifee,reliever,500,23,2.179782467264085,1.4148511693074817,-0.5406443550744702,1.5406443550744702,96.06921635497369,evaluated
701719,Tyler Samaniego,reliever,147,13,2.7821839777363753,1.865266431475193,-0.4915745712187696,1.4915745712187696,95.86082479997927,evaluated
641302,Tyler Alexander,reliever,500,5,2.110035872079153,1.4189316994340027,-0.4870595060500973,1.4870595060500973,95.84165003747843,evaluated
519141,Drew Pomeranz,reliever,500,8,1.0347340716644742,0.7001116904172826,-0.4779557116775881,1.477955711677588,95.80298767305442,evaluated
663767,Chase Shugart,reliever,500,15,2.2997231810654153,1.5564070809945107,-0.47758463010585994,1.47758463010586,95.80141174873428,evaluated
680730,Mitchell Parker,reliever,500,22,1.5978906291451345,1.0817749897683484,-0.47710073190664826,1.4771007319066483,95.79935671016942,evaluated
663947,Tyler Holton,reliever,500,16,2.350824750899695,1.6401720340922894,-0.43327937681896755,1.4332793768189676,95.6132543960541,evaluated
664991,Grant Wolfram,reliever,500,15,2.743888920089058,1.9199465904855442,-0.42914856782299515,1.4291485678229952,95.59571150830494,evaluated
