pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
669020,Ryan Rolison,reliever,500,17,20.72326583694641,1.2385993084391047,-1,16.731210566443863,160.58113112806555,evaluated
685801,Hunter Bigge,reliever,500,17,18.227194474070888,1.1742648958459467,-1,15.522216953390163,155.4467278516322,evaluated
472610,Luis García,reliever,500,12,11.359665021160756,1.095064736117594,-1,10.373510027758664,133.5809897510098,evaluated
642121,Cole Sulser,reliever,500,11,11.83578363961732,1.1461345994005796,-1,10.326696049318599,133.38217824225546,evaluated
643511,Tyler Rogers,reliever,500,22,6.087838925495016,0.6867619531704408,-1,8.864554737475585,127.17269701664881,evaluated
657612,Tim Hill,reliever,500,6,10.440226059839299,1.2548582145220146,-1,8.319845173756194,124.8594022742545,evaluated
676760,Ron Marinaccio,reliever,500,9,10.363735711881018,1.2631108041318255,-1,8.204929985540208,124.37137577641568,evaluated
663542,Bryan Hudson,reliever,500,7,5.596656576601177,0.7170631014779155,-1,7.80497081088971,122.6728128769987,evaluated
670059,Colin Holderman,reliever,500,26,10.657889513242253,1.3750846836104533,-1,7.750715021607729,122.44239718311321,evaluated
696149,Bubba Chandler,starter,500,91,10.004991175929987,1.5105593849151444,-1,6.623368320267672,117.65473533400169,evaluated
607200,Erick Fedde,starter,500,74,7.571981886688323,1.4120294485378577,-1,5.36248156476413,112.29995014839852,evaluated
820862,José Fermin,reliever,500,11,6.614555283299393,1.4056260835212149,-1,4.705771585235072,109.51100748223845,evaluated
666619,Gregory Santos,reliever,270,28,6.47726806328208,1.4253361403613276,-1,4.5443793080557615,108.82560019158498,evaluated
670990,Yohan Ramírez,reliever,500,28,6.075385908421285,1.5412689889000646,-1,3.941807661203265,106.26657439981857,evaluated
669923,George Kirby,starter,500,87,8.732476014281406,2.2905056252552103,-1,3.812466521800585,105.71728318540977,evaluated
656222,Jalen Beeks,reliever,500,5,3.6228887842644326,0.955891278150392,-1,3.7900636474835974,105.62214174706574,evaluated
679358,Eric Orze,reliever,500,16,4.1445067953549755,1.116415945303324,-1,3.7123321399972804,105.2920284177556,evaluated
621053,Tyler Ferguson,reliever,500,26,5.824040201467505,1.5703590545051367,-1,3.7087315698656065,105.27673736999365,evaluated
805299,Brandyn Garcia,reliever,297,11,4.568462990929972,1.2465730025469508,-1,3.6648178498939585,105.09024279693028,evaluated
594580,Sam Moll,reliever,500,1,2.9500530133098675,0.8266785731844679,-1,3.5685611179516834,104.68145579050858,evaluated
663567,Peter Lambert,starter,500,103,7.191148211331744,2.0504919791775533,-1,3.5070355233557624,104.42016639156799,evaluated
666711,Joel Peguero,reliever,315,8,3.6242825126764187,1.040447761213482,-1,3.483387295148188,104.31973613364121,evaluated
662253,Andrés Muñoz,reliever,500,22,5.07491266876366,1.471802860405925,-1,3.4480926795888904,104.16984552395436,evaluated
643410,Mark Leiter Jr.,reliever,500,21,3.976706133444834,1.1872460528334656,-1,3.349521460992926,103.75122926142274,evaluated
660271,Shohei Ohtani,starter,500,88,4.656183947167876,1.453040273792385,-1,3.204442458442942,103.13510184934084,evaluated
656848,Michael Petersen,reliever,500,16,4.742205928505347,1.483897823209848,-1,3.1957765921156143,103.09829929556078,evaluated
669622,Anthony Bender,reliever,500,5,3.454782043125691,1.0856156120721216,-1,3.1823253135900704,103.04117385851292,evaluated
683175,Connor Phillips,reliever,500,28,2.8343243584564837,0.9196434764944224,-1,3.081981692797528,102.61503048620419,evaluated
605130,Scott Barlow,reliever,500,8,4.092654005153255,1.3419059664452773,-1,3.04988136836051,102.4787055220485,evaluated
681911,Alex Vesia,reliever,500,10,2.57322605402772,0.9575553390098575,-1,2.6872870414868317,100.93882517874873,evaluated
687911,Bryan King,reliever,500,36,2.7824396547126815,1.0373335792715774,-1,2.6822998024092977,100.91764516887642,evaluated
621366,Ryan Borucki,reliever,500,20,4.6587639261678415,1.7453416838720701,-1,2.669256094217778,100.86225061810934,evaluated
