pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
621237,José Alvarado,reliever,500,20,12.427670435678397,0.7518370711520852,-1,16.529738839074177,159.72551279729305,evaluated
682254,Mason Montgomery,reliever,500,14,13.61979917894589,0.950214061627576,-1,14.333400997683816,150.39801587156006,evaluated
676617,Riley O'Brien,reliever,500,15,8.122634202890769,1.1486039092121747,-1,7.071745218473153,119.55892059219211,evaluated
678022,Jack Perkins,reliever,500,22,7.7222747766904565,1.353944038473539,-1,5.703540587539119,113.74837348586348,evaluated
676760,Ron Marinaccio,starter,500,52,6.372114313441739,1.3450388561407793,-1,4.737494596791632,109.6457300586985,evaluated
669270,Joel Kuhnel,reliever,309,8,8.900044296979907,1.9847340365782649,-1,4.484250349393828,108.57024208296556,evaluated
683175,Connor Phillips,reliever,500,11,4.668625392561194,1.1757336224524642,-1,3.9708189877422257,106.38978088199268,evaluated
695505,Chase Burns,starter,500,94,3.7119393677630814,1.0815760574659128,-1,3.431972575705863,104.10138601076935,evaluated
682825,Luis Mey,reliever,500,22,2.683346434246418,0.8743671949456846,-1,3.0689010861313326,102.55947923349325,evaluated
675848,Juan Mejia,reliever,500,9,4.505193586306462,1.505684352034556,-1,2.992123535201,102.23341720570674,evaluated
518886,Craig Kimbrel,reliever,500,19,3.0844358586209584,1.1108286870927249,-1,2.776698058360001,101.31853952382563,evaluated
592773,Ryne Stanek,reliever,500,15,3.3833396730014207,1.235971038022543,-1,2.737393975197428,101.15162134395419,evaluated
694738,Landen Roupp,starter,500,104,4.234448804392639,1.5676134518769795,-1,2.701207239145931,100.99794204065586,evaluated
681895,Evan Sisk,reliever,500,15,3.7509642673700103,1.4214888006567465,-1,2.63875752354645,100.73272804702985,evaluated
670990,Yohan Ramírez,reliever,500,10,4.357842922003265,1.6647222417230565,-1,2.617759775644444,100.64355395672719,evaluated
656945,Tanner Scott,reliever,500,9,2.1228018895847174,0.8135128763089355,-1,2.6094262935533092,100.60816298584791,evaluated
681911,Alex Vesia,reliever,500,20,3.203170353466018,1.2300580978822104,-1,2.6040805381314205,100.5854604141744,evaluated
701719,Tyler Samaniego,reliever,218,8,3.492406358130691,1.366244115630659,-1,2.5562096247482056,100.3821602710911,evaluated
669622,Anthony Bender,reliever,500,18,2.8071795742227796,1.0984450841019855,-1,2.5555939162108774,100.37954545501825,evaluated
664208,Phil Maton,reliever,500,13,3.734005238721231,1.5318993321408325,-1,2.437500402525113,99.87802111523102,evaluated
681982,Grant Anderson,reliever,500,16,2.7804554248923887,1.1627516347688716,-1,2.391271998035143,99.68169644575815,evaluated
605130,Scott Barlow,reliever,500,12,3.3097322795730446,1.4288154072437065,-1,2.316416986262606,99.36379913550553,evaluated
680767,Victor Vodnik,reliever,500,15,2.6059740806567118,1.1901330185712806,-1,2.1896494257298285,98.82543750057434,evaluated
643410,Mark Leiter Jr.,reliever,500,14,3.2441988785430746,1.4881893892724345,-1,2.17996372096776,98.78430385542686,evaluated
621366,Ryan Borucki,reliever,500,13,3.3454923991792493,1.5356369248389323,-1,2.1785699113285824,98.7783845679295,evaluated
657424,Matt Gage,reliever,500,20,3.4677376527903365,1.5947267578714484,-1,2.174502707547767,98.76111180139652,evaluated
669387,Carmen Mlodzinski,starter,500,75,4.162811783893321,1.91900848852541,-1,2.16925136537154,98.73881018773689,evaluated
677161,Zack Kelly,reliever,500,25,3.42840602957954,1.5873365601004639,-1,2.1598482109947454,98.69887648906409,evaluated
694037,Daniel Palencia,reliever,500,15,1.663128044746992,0.8166876520196332,-1,2.036430991253692,98.17474321775076,evaluated
670245,Ryan Watson,reliever,411,10,3.2638795613251075,1.635719418772368,-0.9953786229270898,1.9953786229270898,98.0004003492975,evaluated
669724,Brenan Hanifee,reliever,500,13,2.479238662979276,1.3131411303119171,-0.888021482040068,1.888021482040068,97.54447167443331,evaluated
656794,Sean Newcomb,reliever,500,25,2.737697256517965,1.4626559066803178,-0.8717302162553833,1.8717302162553833,97.47528526391882,evaluated
676534,Calvin Faucher,reliever,500,23,2.832561602047872,1.5427711257158625,-0.8360219185030009,1.836021918503001,97.32363781185941,evaluated
673513,Yuki Matsui,reliever,500,25,2.5864835847583962,1.4202607889807697,-0.821132854491146,1.821132854491146,97.26040632889698,evaluated
667463,John King,reliever,500,17,2.9399235074088597,1.7115822475764377,-0.7176641739371425,1.7176641739371425,96.82099132561763,evaluated
656638,Alex Lange,reliever,457,10,3.4684748739019486,2.0226762633891053,-0.7147948669206847,1.7147948669206847,96.80880583581245,evaluated
594580,Sam Moll,reliever,500,12,2.121942328798762,1.3359629691011499,-0.5883242109820062,1.5883242109820062,96.27170510739414,evaluated
646241,Enmanuel De Jesus,reliever,277,19,2.6992652480302293,1.7956333894429366,-0.5032385028592214,1.5032385028592214,95.91035965953868,evaluated
571948,Hoby Milner,reliever,500,24,1.8281370060355333,1.2394884636014625,-0.4749124818182586,1.4749124818182586,95.79006356064227,evaluated
625643,Reynaldo López,reliever,500,31,1.6450234320013257,1.1201475750609784,-0.4685774166067129,1.468577416606713,95.76315954789366,evaluated
685299,Tanner Gordon,starter,500,68,2.3067998897743296,1.589468094069021,-0.45130304809639,1.45130304809639,95.68979805671614,evaluated
656288,Griffin Canning,starter,500,54,2.575174706041407,1.7838901968759717,-0.44357242982284917,1.4435724298228492,95.65696735243122,evaluated
666200,Jesús Luzardo,starter,500,91,1.9381440671304249,1.3882171713486928,-0.39613895227031537,1.3961389522703154,95.45552492963527,evaluated
690997,Nolan McLean,starter,500,92,2.308789011454179,1.682083409379989,-0.3725770069304659,1.372577006930466,95.35546110130247,evaluated
687849,Zak Kent,reliever,433,42,1.6912432262243615,1.2486759591528858,-0.3544292366866082,1.3544292366866082,95.27839041209951,evaluated
657097,Jacob Webb,reliever,500,15,1.3982678053948203,1.039356438382805,-0.3453207713519979,1.345320771351998,95.23970821084356,evaluated
682052,Jacob Lopez,starter,500,85,2.004171744618467,1.4949268683788983,-0.34064868791327196,1.340648687913272,95.21986661676353,evaluated
690986,Kyle Harrison,starter,500,98,1.4742742843729104,1.1245159225326313,-0.3110301551378254,1.3110301551378254,95.09408142643379,evaluated
663460,Kris Bubic,starter,500,83,2.200891363462486,1.7158339258544666,-0.2826948635873754,1.2826948635873754,94.97374595716042,evaluated
676962,Ben Brown,starter,500,64,1.7432550700044256,1.3746577141945653,-0.268137553082316,1.268137553082316,94.9119233784915,evaluated
