pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
682254,Mason Montgomery,reliever,500,19,15.715648047636757,1.170600654595759,-1,13.425285545448295,146.54139421285598,evaluated
696147,Sam Bachman,reliever,500,5,8.376251816526588,0.7639865043905463,-1,10.963874058493431,136.08817174185324,evaluated
696149,Bubba Chandler,starter,500,76,12.355797746593796,1.2548198170455056,-1,9.84667087557298,131.34358779956096,evaluated
676755,Isaac Mattson,reliever,500,17,3.4347015593606254,0.46838969701042227,-1,7.332999810378405,120.66842722496372,evaluated
628452,Raisel Iglesias,reliever,500,6,5.683188452114581,1.122078332275266,-1,5.064876745806719,111.03606989209364,evaluated
594798,Jacob deGrom,starter,500,93,6.407610915559867,1.2663481225368531,-1,5.059912674505026,111.01498827207458,evaluated
472610,Luis García,reliever,500,19,5.101820382796219,1.060084600174995,-1,4.812653991911615,109.96492003653808,evaluated
663542,Bryan Hudson,reliever,500,9,4.4399989611713595,0.9696887783796205,-1,4.578787607082277,108.97172675615137,evaluated
676760,Ron Marinaccio,reliever,500,32,4.989815217663633,1.1632457327990617,-1,4.289562451827683,107.74343359667364,evaluated
660825,Eduard Bazardo,reliever,500,15,3.36907651520495,0.806397472504983,-1,4.177935360758626,107.26937112360892,evaluated
681916,Dylan Smith,reliever,165,9,6.3068903265249086,1.6000943746866805,-1,3.941573963573168,106.26558192321264,evaluated
657612,Tim Hill,reliever,500,6,3.3662300161710155,0.8640645055200817,-1,3.895808697922242,106.07122413060905,evaluated
680742,Jonathan Bowlan,reliever,500,9,7.51287363274958,1.94206485786867,-1,3.8684978013528477,105.95523910362942,evaluated
678606,Jose A. Ferrer,reliever,500,24,2.5486678421847975,0.6973750630169379,-1,3.654658701386481,105.04709851161779,evaluated
681402,Gus Varland,reliever,500,28,3.1327107581969402,0.8890505804334805,-1,3.523658638937621,104.49076211530588,evaluated
680736,Justin Wrobleski,starter,500,99,4.61461529969604,1.3232690700107343,-1,3.4872841845072418,104.33628560195683,evaluated
668873,Caleb Kilian,reliever,434,19,4.897687207230608,1.4462537324628533,-1,3.3864646965441136,103.90812129758244,evaluated
668941,JoJo Romero,reliever,500,19,4.859952396545085,1.5918224876853073,-1,3.0530743434916623,102.49226557877498,evaluated
701121,Logan VanWey,reliever,202,8,5.634316954109988,1.8578544498862175,-1,3.0327009494500796,102.40574301985512,evaluated
702193,Andrew Morris,reliever,292,6,5.140897630878102,1.7672310271362257,-1,2.909012773054838,101.88045903879609,evaluated
641816,Tyler Mahle,starter,500,96,4.178815063616904,1.4734640646742523,-1,2.8360481696177233,101.57058999159332,evaluated
683232,Nick Mears,reliever,500,11,3.4068781630951435,1.3216903669156619,-1,2.5776673934951506,100.47328799663877,evaluated
687606,Paxton Schultz,reliever,500,7,3.705384108119496,1.4380607418707334,-1,2.576653405682478,100.46898175193125,evaluated
445276,Kenley Jansen,reliever,500,11,1.8710929504723395,0.7304389382722033,-1,2.5616007751424985,100.40505562798077,evaluated
