pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
694361,Will Klein,reliever,500,12,11.388319707678072,1.0810577816708928,-1,10.534422767001574,134.26436052043996,evaluated
650556,Bryan Abreu,reliever,500,20,6.5885651670437815,0.9527701276140259,-1,6.915167652813793,118.89396061435832,evaluated
820862,José Fermin,reliever,500,18,8.73496446926192,1.2712213495686986,-1,6.87131668471862,118.70773253851767,evaluated
657097,Jacob Webb,reliever,500,13,5.212966413784737,1.0756312220918747,-1,4.8464253423646655,110.10834158198178,evaluated
669194,Ryne Nelson,starter,500,94,6.034652862309177,1.3876084938024262,-1,4.348959298867205,107.9956825438614,evaluated
702752,Jonathan Pintaro,starter,127,55,7.005461380204324,1.6873185807654356,-1,4.151830875368162,107.15850953271939,evaluated
573124,Taylor Rogers,reliever,500,6,3.9352837946957453,0.9678434706849505,-1,4.0660333141584495,106.7941409582052,evaluated
681402,Gus Varland,reliever,500,19,3.358792243730025,0.89250959398553,-1,3.7633122000753305,105.50853261155062,evaluated
605452,Joe Ross,reliever,500,4,7.549673456965161,2.012777959114142,-1,3.750872480881051,105.45570310583662,evaluated
646241,Enmanuel De Jesus,reliever,442,7,4.0053772606928035,1.1091727118301202,-1,3.6111393816063004,104.86227889333782,evaluated
675848,Juan Mejia,reliever,500,20,3.6149167833417355,1.0188565353509014,-1,3.5480135405881583,104.59419350276862,evaluated
680767,Victor Vodnik,reliever,500,21,3.7685951426473685,1.2388324912709616,-1,3.0420538444071923,102.44546327477909,evaluated
681911,Alex Vesia,reliever,500,1,1.4997641913756796,0.5671064596645803,-1,2.6445902102097856,100.7574985381154,evaluated
672782,Yoendrys Gómez,reliever,500,14,4.361921993310116,1.8304796976517812,-1,2.382939291217367,99.64630876734132,evaluated
680742,Jonathan Bowlan,reliever,500,20,2.915741716250455,1.2590320091199494,-1,2.3158598789625127,99.36143318955178,evaluated
593974,Wandy Peralta,starter,500,10,3.5559117129841398,1.5764958972847927,-1,2.2555794272021297,99.10543171387677,evaluated
684007,Shota Imanaga,starter,500,84,3.231138084112273,1.4983073076258266,-1,2.1565256123807064,98.6847659420554,evaluated
702193,Andrew Morris,reliever,500,9,3.088395493557245,1.53341630755074,-1,2.0140619858740165,98.07974561538802,evaluated
641835,Tim Mayza,reliever,500,17,2.1248197750710256,1.0600942060151965,-1,2.0043688221427427,98.03858029318657,evaluated
623454,Drew Anderson,starter,500,59,2.516350610790456,1.3339060092119581,-0.8864527136189002,1.8864527136189002,97.53780936486059,evaluated
682608,Peyton Gray,reliever,381,9,2.0569402426859993,1.1435904835318595,-0.7986685551399086,1.7986685551399086,97.1650040282178,evaluated
679358,Eric Orze,reliever,500,14,2.3452512106665675,1.3419237231740377,-0.7476784784155766,1.7476784784155766,96.94845729532172,evaluated
687473,Ryan Gusto,starter,500,90,3.691613622465357,2.157233044067017,-0.7112725176439827,1.7112725176439827,96.79384697956063,evaluated
695505,Chase Burns,starter,500,99,1.7635734403940082,1.0313416428618414,-0.709979862250415,1.709979862250415,96.78835727803005,evaluated
571927,Steven Matz,reliever,500,19,2.0041362830580858,1.188759539098162,-0.6859055318946163,1.6859055318946163,96.68611743215978,evaluated
686930,Mason Barnett,reliever,500,31,2.5474875647266946,1.5112182527264342,-0.6857178373346775,1.6857178373346775,96.68532032326432,evaluated
656271,Brock Burke,reliever,500,17,1.901153748794007,1.1868032312207435,-0.6019115037616505,1.6019115037616505,96.32940817531147,evaluated
694037,Daniel Palencia,reliever,500,19,1.3004609693113454,0.8380021369598313,-0.5518587745244397,1.5518587745244397,96.11684220786947,evaluated
642701,Dennis Santana,reliever,500,9,2.200914209913176,1.4292694887746051,-0.5398874930158528,1.5398874930158528,96.06600208238234,evaluated
657514,Brennan Bernardino,reliever,500,10,2.1601180457812683,1.509557801354718,-0.4309608044440034,1.4309608044440034,95.6034077885368,evaluated
592155,Cam Booser,reliever,500,13,2.177989812703783,1.5266517611111805,-0.42664481067936744,1.4266448106793674,95.5850784505759,evaluated
681151,Jayden Murray,reliever,370,38,1.8836261309049211,1.3422823910780737,-0.40330093237091447,1.4033009323709145,95.48594071818637,evaluated
683003,Jared Jones,starter,500,74,1.9892725580143549,1.4769015638745364,-0.34692291393859254,1.3469229139385925,95.24651225518019,evaluated
608337,Lucas Giolito,starter,500,84,1.566869559928446,1.215039698383598,-0.2895624414682887,1.2895624414682887,95.00291146638412,evaluated
657571,Caleb Ferguson,reliever,500,27,2.0360062190358192,1.593395950056616,-0.2777779552932067,1.2777779552932067,94.95286463092103,evaluated
695534,Chase Petty,reliever,349,20,2.324489280219668,1.862679037265802,-0.24792797562791624,1.2479279756279162,94.82609652252067,evaluated
678906,Kai-Wei Teng,starter,500,80,2.1070038242051763,1.7012867837621048,-0.2384765721543416,1.2384765721543416,94.78595791762015,evaluated
669022,MacKenzie Gore,starter,500,101,2.0474453497178238,1.6782669637913992,-0.21997595966043915,1.2199759596604391,94.70738876359064,evaluated
669372,J.T. Ginn,starter,500,97,2.02809707154228,1.6762591575061512,-0.20989470062587134,1.2098947006258713,94.66457526246144,evaluated
700712,Walbert Urena,starter,500,87,1.7661304326658676,1.4848615979540147,-0.18942427705007137,1.1894242770500714,94.57764063456702,evaluated
669160,Dustin May,starter,500,100,1.999350691059643,1.6814576767107787,-0.1890579934017238,1.1890579934017238,94.57608508626315,evaluated
668964,Tobias Myers,reliever,500,42,1.6165230946550972,1.370420319034802,-0.17958196635148216,1.1795819663514822,94.53584190895516,evaluated
686993,Justin Sterner,reliever,500,20,1.4105961509016818,1.2076949251414788,-0.16800702026336123,1.1680070202633612,94.48668495686071,evaluated
642528,Jonathan Loáisiga,reliever,500,7,1.6873529299975094,1.457357593755443,-0.15781667946670175,1.1578166794667017,94.44340820286514,evaluated
663767,Chase Shugart,reliever,500,11,1.8442007335371424,1.6022816362075194,-0.150984129046269,1.150984129046269,94.41439144968605,evaluated
554430,Zack Wheeler,starter,500,96,2.0000918933131397,1.7827636176568948,-0.12190526747560715,1.1219052674756071,94.29089815699095,evaluated
676684,Will Vest,reliever,500,11,1.6477077261076274,1.4699409540875141,-0.12093463450065212,1.1209346345006521,94.28677603337258,evaluated
806188,Cade Gibson,reliever,500,28,2.189510277500893,1.9827867902883456,-0.10425906013953479,1.1042590601395348,94.21595752555609,evaluated
702474,Mike Paredes,starter,173,59,1.7865761070831583,1.6528771509810125,-0.08088862261952934,1.0808886226195293,94.11670700042609,evaluated
663947,Tyler Holton,reliever,500,27,2.0833997713823917,1.9433462558432855,-0.07206822516470801,1.072068225164708,94.07924817756508,evaluated
695418,Brad Lord,reliever,500,47,1.5189213870693647,1.432859977504862,-0.06006267947714439,1.0600626794771444,94.02826253756827,evaluated
606996,Kyle Hart,reliever,500,23,1.9202845854841504,1.8140376259199922,-0.058569325159545604,1.0585693251595456,94.0219204996796,evaluated
674841,Andrew Alvarez,starter,500,57,1.4674309940524153,1.3867535342672925,-0.05817721591584024,1.0581772159158402,94.02025527418637,evaluated
664208,Phil Maton,reliever,500,14,1.7290913186925034,1.6632331406021084,-0.03959648018229944,1.0395964801822994,93.94134584952211,evaluated
690925,Clayton Beeter,reliever,500,17,0.7670084660873235,0.7636568424080605,-0.004388913309143261,1.0043889133091433,93.79182492173805,evaluated
656849,David Peterson,starter,500,53,2.0278977351902157,2.056017541770015,0.013676832034998587,0.9863231679650014,93.71510257921724,evaluated
669387,Carmen Mlodzinski,starter,500,74,1.8533188367576414,1.88548249558448,0.017058582565556035,0.982941417434444,93.70074082344227,evaluated
677955,Jaden Hill,reliever,500,15,1.3734540860764775,1.4076797549429323,0.02431353349103349,0.9756864665089665,93.6699302026086,evaluated
696131,Mason Black,reliever,500,32,1.8950128286396304,2.0676933079050777,0.08351358424639954,0.9164864157536005,93.4185170178891,evaluated
547179,Michael Lorenzen,starter,500,88,1.9339096179413573,2.1197765565946334,0.08768232579752011,0.9123176742024799,93.40081303662106,evaluated
623149,Paul Sewald,reliever,500,19,0.9135880331366134,1.0026825468986844,0.088856152964507,0.911143847035493,93.3958279796389,evaluated
622608,Antonio Senzatela,reliever,500,18,1.5507193834547313,1.7024288141817658,0.08911352384501925,0.9108864761549808,93.39473496650972,evaluated
805123,AJ Blubaugh,reliever,500,31,0.9916181758228446,1.0904735913037256,0.09065365385207858,0.9093463461479214,93.38819427971949,evaluated
669165,Kyle Hurt,reliever,305,14,1.2192524417777049,1.3494887183382167,0.09650786612050155,0.9034921338794984,93.36333237281825,evaluated
607259,Nick Martinez,starter,500,95,1.4616809333746543,1.6655564461401353,0.12240684681564218,0.8775931531843578,93.25334352763193,evaluated
641778,Eric Lauer,starter,500,92,1.3825394226784773,1.6170930133017727,0.14504644364543073,0.8549535563545693,93.15719676648702,evaluated
573204,Caleb Thielbar,reliever,500,14,1.3825758654187983,1.7466687727740857,0.20844988645273,0.79155011354727,92.88793244534251,evaluated
640448,Kyle Finnegan,reliever,500,23,0.8238641432449899,1.0609451520979964,0.22346207849122446,0.7765379215087755,92.8241780572658,evaluated
687765,Mitch Spence,starter,500,62,1.6477700347307627,2.219854509774143,0.25771259896739207,0.7422874010326079,92.6787215530679,evaluated
656945,Tanner Scott,reliever,500,13,0.5674905027917563,0.7960105066120159,0.28708164266937586,0.7129183573306241,92.5539959030884,evaluated
595345,Steven Okert,reliever,500,7,0.3269436126554985,0.5046761955325206,0.35217151997724705,0.647828480022753,92.27756956327669,evaluated
678020,Seth Halvorsen,reliever,500,10,0.41693039056102243,0.747119837833562,0.4419497790742598,0.5580502209257402,91.89629559897848,evaluated
621097,Jacob Waguespack,reliever,20,13,NA,NA,NA,NA,NA,insufficient_history
687531,William Kempner,reliever,97,33,NA,NA,NA,NA,NA,insufficient_history
694360,Beck Way,reliever,60,28,NA,NA,NA,NA,NA,insufficient_history
