pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
657612,Tim Hill,reliever,500,9,10.564661012443342,1.0237328861749946,-1,10.319743709627632,133.35265276312742,evaluated
660825,Eduard Bazardo,reliever,500,10,7.591591496444144,0.7519623314729516,-1,10.095707163380984,132.4012052412632,evaluated
686751,Seth Johnson,reliever,362,17,12.179041602719785,1.2780703455259326,-1,9.529241989968906,129.99551789027205,evaluated
669461,Matthew Liberatore,reliever,500,47,12.877938256198242,1.6194960517409527,-1,7.951818247629873,123.29645054736665,evaluated
621237,José Alvarado,reliever,500,29,5.935546948163329,0.8556949734047724,-1,6.936521929708259,118.98464882649526,evaluated
662253,Andrés Muñoz,reliever,500,21,7.1554873364083775,1.0449304459086954,-1,6.84781208589037,118.60791225168407,evaluated
666171,Ryan Zeferjahn,reliever,500,20,8.897993173191105,1.3960134449735562,-1,6.373859224084804,116.59510995045193,evaluated
663542,Bryan Hudson,starter,500,27,5.453567385522016,0.8813229574678134,-1,6.187932969760616,115.80551076723879,evaluated
666808,Camilo Doval,reliever,500,15,8.891156253039947,1.513271776169405,-1,5.875452376139879,114.47845546571762,evaluated
686580,Justin Slaten,reliever,500,14,6.135955935840474,1.179348593452376,-1,5.202834827553685,111.62195588792032,evaluated
681982,Grant Anderson,reliever,500,21,5.388172781181199,1.157459129399784,-1,4.655173253482659,109.29612442783136,evaluated
663687,Hogan Harris,reliever,500,24,4.83971124774822,1.1570442010171984,-1,4.182823131124514,107.2901287057087,evaluated
702070,Noah Cameron,starter,500,107,7.1295516801460295,1.753193795898722,-1,4.066607865499136,106.79658098622045,evaluated
543243,Sonny Gray,starter,500,88,5.864156728320637,1.631491909211371,-1,3.5943523196233604,104.79098691535194,evaluated
696131,Mason Black,reliever,500,39,5.71169902108003,1.6542692212976173,-1,3.4527022249738426,104.18942152888262,evaluated
657746,Joe Ryan,starter,500,96,4.864988845555143,1.6023055588888355,-1,3.036242880495845,102.42078503676069,evaluated
689520,Cody Laweryson,reliever,350,17,2.411046891431175,0.9156688088241969,-1,2.6330992911369138,100.70869843536882,evaluated
669270,Joel Kuhnel,reliever,500,21,3.065152361584684,1.235994275881778,-1,2.479908217534386,100.05812034981675,evaluated
664875,Justin Lawrence,reliever,500,18,2.191769244766798,0.9007183356128511,-1,2.433356975325158,99.8604246399797,evaluated
