pitcher_id,pitcher_name,role,total_pitches,n_pitches_test,mean_surp_model,mean_surp_base,ppi,unpredictability_ratio,deception_plus,status
682254,Mason Montgomery,reliever,500,20,14.566501691008808,0.8434098500352468,-1,17.27096463291253,162.87338066306938,evaluated
689254,Mason Fluharty,reliever,500,8,13.204201733838332,0.8944326738990279,-1,14.762655836663843,152.2209927904514,evaluated
676755,Isaac Mattson,reliever,500,3,3.3356690744241333,0.32726883944864915,-1,10.192443252598522,132.81202800166915,evaluated
657612,Tim Hill,reliever,500,11,9.570866476838825,1.003461340415506,-1,9.537852721735938,130.03208629635773,evaluated
685801,Hunter Bigge,reliever,500,10,13.081087717876484,1.411870880281633,-1,9.265073669673768,128.87363711719885,evaluated
670183,Garrett Acton,reliever,118,18,10.312177619614985,1.1891882013566952,-1,8.671611110714226,126.35329617059449,evaluated
676979,Garrett Crochet,starter,500,89,12.792262813458885,1.5539789173366954,-1,8.231941032625496,124.4860873904037,evaluated
808963,Roki Sasaki,starter,500,98,9.767568461847354,1.223280071761497,-1,7.984736028424191,123.43624711844726,evaluated
605447,Jordan Romano,reliever,500,36,9.598952805260689,1.289599282879465,-1,7.443360842933933,121.13711294921039,evaluated
679358,Eric Orze,reliever,500,9,7.6215616149867875,1.1810273171078964,-1,6.45333220035121,116.93261902024716,evaluated
656427,Jack Flaherty,starter,500,67,8.18959903216467,1.2971572272196263,-1,6.313497593286014,116.33876372033299,evaluated
683175,Connor Phillips,reliever,500,7,5.572025886992559,0.8921480818315423,-1,6.245628949348213,116.05053640131419,evaluated
662253,Andrés Muñoz,reliever,500,13,6.566447545804565,1.1750389597979207,-1,5.5882807042703,113.25888312304676,evaluated
688883,Peyton Pallette,reliever,192,35,7.652750314030005,1.396241728758631,-1,5.480963758928694,112.80312515226062,evaluated
666374,Matt Brash,reliever,500,12,6.408385531080157,1.2150930177708044,-1,5.273987618525623,111.92413045621349,evaluated
695243,Mason Miller,reliever,500,6,16.587501480488537,3.234004333521623,-1,5.129090678250828,111.30877623361097,evaluated
681402,Gus Varland,reliever,500,8,3.8089504015177584,0.8608867505249713,-1,4.4244500210916815,108.31627961513183,evaluated
668941,JoJo Romero,reliever,500,11,7.20587179046675,1.7129162768070023,-1,4.206785753649914,107.39189414621883,evaluated
643410,Mark Leiter Jr.,reliever,500,12,5.509565747831667,1.3348565982181295,-1,4.127458900968287,107.05500564001,evaluated
676617,Riley O'Brien,reliever,500,38,4.452515222231615,1.1638650272526911,-1,3.8256285032825486,105.77318002399988,evaluated
691799,Grant Taylor,reliever,500,8,3.8974131869413595,1.1195184406927212,-1,3.4813300480604576,104.31099933298847,evaluated
694361,Will Klein,reliever,500,21,4.9534996699524285,1.4398184203525124,-1,3.440364145875879,104.13702367246594,evaluated
623454,Drew Anderson,reliever,226,42,4.9374482027960305,1.5306384921957612,-1,3.2257441766756214,103.225566853214,evaluated
701719,Tyler Samaniego,reliever,101,12,6.660654704425762,2.1196894970763807,-1,3.1422784863597184,102.87110136290814,evaluated
677865,Justin Bruihl,reliever,500,13,3.767928437095352,1.2860379778564408,-1,2.929873380081441,101.96905071364807,evaluated
641927,Bailey Ober,starter,500,82,4.1869433038029635,1.5574854052172986,-1,2.6882712928014922,100.94300513728636,evaluated
668390,Cole Winn,reliever,500,10,3.8143694944684285,1.4601192808267984,-1,2.6123684171258437,100.62065771596674,evaluated
670970,Adrian Morejon,reliever,500,28,3.6271718050412236,1.461433340971206,-1,2.4819276414145315,100.06669652133228,evaluated
666808,Camilo Doval,reliever,500,13,2.7612147501691453,1.120522812789228,-1,2.4642200218091714,99.99149508177301,evaluated
676263,Jack Dreyer,reliever,500,18,2.1877028404768604,0.9344114656249214,-1,2.3412628386508025,99.4693155125404,evaluated
621237,José Alvarado,reliever,500,16,1.1234162589673196,0.4851335474294564,-1,2.31568454690443,99.36068858223229,evaluated
678606,Jose A. Ferrer,reliever,500,28,2.273854547971607,0.991659666857359,-1,2.292978754674591,99.2642606997686,evaluated
672335,Cionel Pérez,reliever,500,21,3.3157212392488344,1.5231324020779815,-1,2.176909397190459,98.77133262891239,evaluated
682842,Abner Uribe,reliever,500,7,2.9341152121285647,1.3483588116422216,-1,2.176064106077955,98.76774281221631,evaluated
694819,Jacob Misiorowski,starter,500,90,2.240118433756408,1.0466667891048165,-1,2.140240291442051,98.61560477835496,evaluated
686973,Louis Varland,reliever,500,29,3.3089946870422575,1.5501381985393736,-1,2.134644956275625,98.5918422812656,evaluated
656222,Jalen Beeks,reliever,500,10,2.119021742396185,1.0019470377468702,-1,2.1149039445850732,98.50800534944918,evaluated
671109,Jake Eder,reliever,373,13,3.123218246280467,1.4914305551748466,-1,2.0941090655838948,98.4196928110504,evaluated
608566,Germán Márquez,starter,500,74,3.025922872519577,1.4522537936888638,-1,2.0836047291936786,98.37508256778992,evaluated
657756,Connor Seabold,reliever,368,17,2.926853709078481,1.4079607231491722,-1,2.078789316318438,98.35463227642605,evaluated
656234,Jake Bird,reliever,500,8,3.013164871575441,1.520631230946599,-0.9815224166478111,1.9815224166478111,97.94155524858637,evaluated
700712,Walbert Urena,starter,154,81,3.4942262126892962,1.7675365140724109,-0.9768905393861345,1.9768905393861345,97.92188440373523,evaluated
592094,Jason Adam,reliever,500,15,2.2948386251629325,1.1625246326525103,-0.9740129032163758,1.9740129032163758,97.90966354134285,evaluated
605130,Scott Barlow,reliever,500,11,3.23408042276894,1.6402877563829277,-0.9716543089369614,1.9716543089369614,97.89964696717303,evaluated
674370,Osvaldo Bido,reliever,500,7,2.3247576912236445,1.2898463968359903,-0.8023523552310607,1.8023523552310607,97.18064854035873,evaluated
642701,Dennis Santana,reliever,500,16,2.63417488772384,1.4808105602595267,-0.77887365097003,1.77887365097003,97.08093822362697,evaluated
665871,Javier Assad,starter,500,69,3.2589079071642684,1.884170771936509,-0.7296244882383112,1.7296244882383112,96.87178487512199,evaluated
660761,José Suarez,reliever,500,31,2.8406778753169077,1.6519992033556323,-0.7195394946600249,1.7195394946600249,96.82895551398055,evaluated
681867,Cooper Criswell,reliever,500,35,2.894507118819348,1.6850236395642935,-0.7177842796127167,1.7177842796127167,96.82150139528841,evaluated
687330,Kevin Kelly,reliever,500,31,2.657921764709485,1.5655233125092607,-0.6977848515390679,1.6977848515390679,96.73656701025988,evaluated
676254,Ryan Walker,reliever,500,11,1.2424616410335148,0.7374737232978108,-0.6847537773651318,1.6847537773651318,96.68122611415282,evaluated
641755,Tyler Kinley,reliever,500,24,1.384421929240038,0.8217697049932584,-0.684683580847502,1.684683580847502,96.68092800072507,evaluated
702273,Noah Schultz,starter,164,85,2.7885324099119533,1.685735950394104,-0.6541928819042087,1.6541928819042087,96.55143885962053,evaluated
676879,Aaron Ashby,reliever,500,20,2.3288357090934606,1.4112265350155442,-0.6502210320668391,1.6502210320668391,96.53457104609505,evaluated
666142,Cole Ragans,starter,500,98,2.36740446404342,1.4435851897169398,-0.6399478748515175,1.6399478748515175,96.49094258396246,evaluated
663947,Tyler Holton,reliever,500,27,2.9009864731235755,1.7779854888109448,-0.6316142574727395,1.6316142574727395,96.4555510385381,evaluated
680704,Nick Sandlin,reliever,500,18,2.0836455942984986,1.3111146608862134,-0.5892169132561704,1.5892169132561704,96.27549627174096,evaluated
672582,Angel Zerpa,reliever,500,15,2.056865659290792,1.3206267725864673,-0.5574920196887949,1.557492019688795,96.1407657026808,evaluated
676775,Keaton Winn,reliever,500,10,1.6980459057364399,1.1001956124433818,-0.5434036334368899,1.54340363343689,96.08093457061325,evaluated
689147,Orion Kerkering,reliever,500,17,1.9581507066430737,1.3400042491087776,-0.46130186374067006,1.46130186374067,95.73226143390039,evaluated
554430,Zack Wheeler,starter,500,83,2.523158490704905,1.7519744415299676,-0.4401799654688321,1.440179965468832,95.64256009675478,evaluated
693433,Bryan Woo,starter,500,52,2.224504978634476,1.5910154221291493,-0.39816682333447795,1.398166823334478,95.46413697499565,evaluated
700669,Gordon Graceffo,reliever,500,5,3.065914537732038,2.1976934017306524,-0.395060173233297,1.395060173233297,95.45094352691949,evaluated
677960,Ryan Weathers,starter,500,85,2.0649936775389697,1.5319345717142105,-0.3479646687705953,1.3479646687705953,95.2509364219954,evaluated
681217,Chase Silseth,reliever,390,23,1.8721191925590461,1.4020203307089878,-0.33530103062937333,1.3353010306293733,95.19715596818504,evaluated
663556,Shane McClanahan,starter,321,86,2.0652893923237734,1.6091145643952567,-0.28349431297327055,1.2834943129732705,94.97714109134637,evaluated
592773,Ryne Stanek,reliever,500,9,2.552495418259791,2.004938760632358,-0.273103931341391,1.273103931341391,94.93301479579104,evaluated
607067,Colin Rea,starter,500,91,2.253995251074989,1.7745203367260778,-0.27019972914682056,1.2701997291468206,94.92068111172338,evaluated
594580,Sam Moll,reliever,500,11,1.579270232435002,1.2689988747134817,-0.24450089271479802,1.244500892714798,94.81154224733862,evaluated
694851,Andrew Hoffmann,reliever,413,18,1.8940795553604781,1.5235298779684616,-0.24321786054246797,1.243217860542468,94.80609341409563,evaluated
663969,Tyler Phillips,reliever,500,45,1.9081299667656266,1.5367713217719439,-0.24164860427346802,1.241648604273468,94.79942903271088,evaluated
641745,Brad Keller,reliever,500,15,1.8759444279601698,1.5295356978457442,-0.22647966347063408,1.226479663470634,94.7350089576028,evaluated
656641,Jacob Latz,reliever,500,13,1.797860605635947,1.4714758831541839,-0.22180772802211401,1.221807728022114,94.7151679920136,evaluated
